image_id,filename,label,split
213,Saree_00213.jpg,Saree,train
214,Saree_00214.jpg,Saree,train
215,Saree_00215.jpg,Saree,train
216,Saree_00216.jpg,Saree,train
217,Saree_00217.jpg,Saree,train
218,Saree_00218.jpg,Saree,train
219,Saree_00219.jpg,Saree,train
220,Saree_00220.jpg,Saree,train
221,Saree_00221.jpg,Saree,train
222,Saree_00222.jpg,Saree,train
223,Saree_00223.jpg,Saree,train
224,Saree_00224.jpg,Saree,train
225,Saree_00225.jpg,Saree,train
226,Saree_00226.jpg,Saree,train
227,Saree_00227.jpg,Saree,train
228,Saree_00228.jpg,Saree,train
229,Saree_00229.jpg,Saree,train
230,Saree_00230.jpg,Saree,train
231,Saree_00231.jpg,Saree,train
232,Saree_00232.jpg,Saree,train
233,Saree_00233.jpg,Saree,train
234,Saree_00234.jpg,Saree,train
235,Saree_00235.jpg,Saree,train
236,Saree_00236.jpg,Saree,train
237,Saree_00237.jpg,Saree,train
238,Saree_00238.jpg,Saree,train
239,Saree_00239.jpg,Saree,train
240,Saree_00240.jpg,Saree,train
241,Saree_00241.jpg,Saree,train
242,Saree_00242.jpg,Saree,train
243,Saree_00243.jpg,Saree,train
244,Saree_00244.jpg,Saree,train
245,Saree_00245.jpg,Saree,val
246,Saree_00246.jpg,Saree,val
247,Saree_00247.jpg,Saree,val
248,Saree_00248.jpg,Saree,val
249,Saree_00249.jpg,Saree,val
250,Saree_00250.jpg,Saree,val
251,Saree_00251.jpg,Saree,val
252,Saree_00252.jpg,Saree,val
253,Saree_00253.jpg,Saree,val
254,Saree_00254.jpg,Saree,val
255,Saree_00255.jpg,Saree,val
256,Saree_00256.jpg,Saree,val
257,Saree_00257.jpg,Saree,val
258,Saree_00258.jpg,Saree,val
259,Saree_00259.jpg,Saree,val
260,Saree_00260.jpg,Saree,val
261,Saree_00261.jpg,Saree,val
262,Saree_00262.jpg,Saree,val
263,Saree_00263.jpg,Saree,val
264,Saree_00264.jpg,Saree,val
265,Saree_00265.jpg,Saree,val
266,Saree_00266.jpg,Saree,val
267,Saree_00267.jpg,Saree,val
268,Saree_00268.jpg,Saree,val
269,Saree_00269.jpg,Saree,val
270,Saree_00270.jpg,Saree,val
271,Saree_00271.jpg,Saree,val
272,Saree_00272.jpg,Saree,val
273,Saree_00273.jpg,Saree,val
274,Saree_00274.jpg,Saree,val
275,Saree_00275.jpg,Saree,val
276,Saree_00276.jpg,Saree,val
277,Saree_00277.jpg,Saree,val
278,Saree_00278.jpg,Saree,val
279,Saree_00279.jpg,Saree,val
280,Saree_00280.jpg,Saree,val
281,Saree_00281.jpg,Saree,val
282,Saree_00282.jpg,Saree,val
283,Saree_00283.jpg,Saree,val
284,Saree_00284.jpg,Saree,val
285,Saree_00285.jpg,Saree,val
286,Saree_00286.jpg,Saree,val
287,Saree_00287.jpg,Saree,val
288,Saree_00288.jpg,Saree,val
289,Saree_00289.jpg,Saree,val
290,Saree_00290.jpg,Saree,val
291,Saree_00291.jpg,Saree,val
292,Saree_00292.jpg,Saree,val
293,Saree_00293.jpg,Saree,val
294,Saree_00294.jpg,Saree,val
295,Saree_00295.jpg,Saree,val
296,Saree_00296.jpg,Saree,val
297,Saree_00297.jpg,Saree,test
298,Saree_00298.jpg,Saree,test
299,Saree_00299.jpg,Saree,test
300,Saree_00300.jpg,Saree,test
301,Saree_00301.jpg,Saree,test
302,Saree_00302.jpg,Saree,test
303,Saree_00303.jpg,Saree,test
304,Saree_00304.jpg,Saree,test
305,Saree_00305.jpg,Saree,test
306,Saree_00306.jpg,Saree,test
307,Saree_00307.jpg,Saree,test
308,Saree_00308.jpg,Saree,test
309,Saree_00309.jpg,Saree,test
310,Saree_00310.jpg,Saree,test
311,Saree_00311.jpg,Saree,test
312,Saree_00312.jpg,Saree,test
313,Saree_00313.jpg,Saree,test
314,Saree_00314.jpg,Saree,test
315,Saree_00315.jpg,Saree,test
316,Saree_00316.jpg,Saree,test
317,Saree_00317.jpg,Saree,test
318,Saree_00318.jpg,Saree,test
319,Saree_00319.jpg,Saree,test
320,Saree_00320.jpg,Saree,test
321,Saree_00321.jpg,Saree,test
322,Saree_00322.jpg,Saree,test
323,Saree_00323.jpg,Saree,test
324,Saree_00324.jpg,Saree,test
325,Saree_00325.jpg,Saree,test
326,Saree_00326.jpg,Saree,test
327,Saree_00327.jpg,Saree,test
328,Saree_00328.jpg,Saree,test
329,Saree_00329.jpg,Saree,test
330,Saree_00330.jpg,Saree,test
331,Saree_00331.jpg,Saree,test
332,Saree_00332.jpg,Saree,test
333,Saree_00333.jpg,Saree,test
334,Saree_00334.jpg,Saree,test
335,Saree_00335.jpg,Saree,test
336,Saree_00336.jpg,Saree,test
337,Saree_00337.jpg,Saree,test
338,Saree_00338.jpg,Saree,test
339,Saree_00339.jpg,Saree,test
340,Saree_00340.jpg,Saree,test
341,Saree_00341.jpg,Saree,test
342,Saree_00342.jpg,Saree,test
343,Saree_00343.jpg,Saree,test
344,Saree_00344.jpg,Saree,test
345,Saree_00345.jpg,Saree,test
346,Saree_00346.jpg,Saree,test
347,Saree_00347.jpg,Saree,test
348,Saree_00348.jpg,Saree,test
349,Saree_00349.jpg,Saree,test
350,Saree_00350.jpg,Saree,test
351,Lehenga_00351.jpg,Lehenga,train
352,Lehenga_00352.jpg,Lehenga,train
353,Lehenga_00353.jpg,Lehenga,train
354,Lehenga_00354.jpg,Lehenga,train
355,Lehenga_00355.jpg,Lehenga,train
356,Lehenga_00356.jpg,Lehenga,train
357,Lehenga_00357.jpg,Lehenga,train
358,Lehenga_00358.jpg,Lehenga,train
359,Lehenga_00359.jpg,Lehenga,train
360,Lehenga_00360.jpg,Lehenga,train
361,Lehenga_00361.jpg,Lehenga,train
362,Lehenga_00362.jpg,Lehenga,train
363,Lehenga_00363.jpg,Lehenga,train
364,Lehenga_00364.jpg,Lehenga,train
365,Lehenga_00365.jpg,Lehenga,train
366,Lehenga_00366.jpg,Lehenga,train
367,Lehenga_00367.jpg,Lehenga,train
368,Lehenga_00368.jpg,Lehenga,train
369,Lehenga_00369.jpg,Lehenga,train
370,Lehenga_00370.jpg,Lehenga,train
371,Lehenga_00371.jpg,Lehenga,train
372,Lehenga_00372.jpg,Lehenga,train
373,Lehenga_00373.jpg,Lehenga,train
374,Lehenga_00374.jpg,Lehenga,train
375,Lehenga_00375.jpg,Lehenga,train
376,Lehenga_00376.jpg,Lehenga,train
377,Lehenga_00377.jpg,Lehenga,train
378,Lehenga_00378.jpg,Lehenga,train
379,Lehenga_00379.jpg,Lehenga,train
380,Lehenga_00380.jpg,Lehenga,train
381,Lehenga_00381.jpg,Lehenga,train
382,Lehenga_00382.jpg,Lehenga,train
383,Lehenga_00383.jpg,Lehenga,train
384,Lehenga_00384.jpg,Lehenga,train
385,Lehenga_00385.jpg,Lehenga,train
386,Lehenga_00386.jpg,Lehenga,train
387,Lehenga_00387.jpg,Lehenga,train
388,Lehenga_00388.jpg,Lehenga,train
389,Lehenga_00389.jpg,Lehenga,train
390,Lehenga_00390.jpg,Lehenga,train
391,Lehenga_00391.jpg,Lehenga,train
392,Lehenga_00392.jpg,Lehenga,train
393,Lehenga_00393.jpg,Lehenga,train
394,Lehenga_00394.jpg,Lehenga,train
395,Lehenga_00395.jpg,Lehenga,train
396,Lehenga_00396.jpg,Lehenga,train
397,Lehenga_00397.jpg,Lehenga,train
398,Lehenga_00398.jpg,Lehenga,train
399,Lehenga_00399.jpg,Lehenga,train
400,Lehenga_00400.jpg,Lehenga,train
401,Lehenga_00401.jpg,Lehenga,train
402,Lehenga_00402.jpg,Lehenga,train
403,Lehenga_00403.jpg,Lehenga,train
404,Lehenga_00404.jpg,Lehenga,train
405,Lehenga_00405.jpg,Lehenga,train
406,Lehenga_00406.jpg,Lehenga,train
407,Lehenga_00407.jpg,Lehenga,train
408,Lehenga_00408.jpg,Lehenga,train
409,Lehenga_00409.jpg,Lehenga,train
410,Lehenga_00410.jpg,Lehenga,train
411,Lehenga_00411.jpg,Lehenga,train
412,Lehenga_00412.jpg,Lehenga,train
413,Lehenga_00413.jpg,Lehenga,train
414,Lehenga_00414.jpg,Lehenga,train
415,Lehenga_00415.jpg,Lehenga,train
416,Lehenga_00416.jpg,Lehenga,train
417,Lehenga_00417.jpg,Lehenga,train
418,Lehenga_00418.jpg,Lehenga,train
419,Lehenga_00419.jpg,Lehenga,train
420,Lehenga_00420.jpg,Lehenga,train
421,Lehenga_00421.jpg,Lehenga,train
422,Lehenga_00422.jpg,Lehenga,train
423,Lehenga_00423.jpg,Lehenga,train
424,Lehenga_00424.jpg,Lehenga,train
425,Lehenga_00425.jpg,Lehenga,train
426,Lehenga_00426.jpg,Lehenga,train
427,Lehenga_00427.jpg,Lehenga,train
428,Lehenga_00428.jpg,Lehenga,train
429,Lehenga_00429.jpg,Lehenga,train
430,Lehenga_00430.jpg,Lehenga,train
431,Lehenga_00431.jpg,Lehenga,train
432,Lehenga_00432.jpg,Lehenga,train
433,Lehenga_00433.jpg,Lehenga,train
434,Lehenga_00434.jpg,Lehenga,train
435,Lehenga_00435.jpg,Lehenga,train
436,Lehenga_00436.jpg,Lehenga,train
437,Lehenga_00437.jpg,Lehenga,train
438,Lehenga_00438.jpg,Lehenga,train
439,Lehenga_00439.jpg,Lehenga,train
440,Lehenga_00440.jpg,Lehenga,train
441,Lehenga_00441.jpg,Lehenga,train
442,Lehenga_00442.jpg,Lehenga,train
443,Lehenga_00443.jpg,Lehenga,train
444,Lehenga_00444.jpg,Lehenga,train
445,Lehenga_00445.jpg,Lehenga,train
446,Lehenga_00446.jpg,Lehenga,train
447,Lehenga_00447.jpg,Lehenga,train
448,Lehenga_00448.jpg,Lehenga,train
449,Lehenga_00449.jpg,Lehenga,train
450,Lehenga_00450.jpg,Lehenga,train
451,Lehenga_00451.jpg,Lehenga,train
452,Lehenga_00452.jpg,Lehenga,train
453,Lehenga_00453.jpg,Lehenga,train
454,Lehenga_00454.jpg,Lehenga,train
455,Lehenga_00455.jpg,Lehenga,train
456,Lehenga_00456.jpg,Lehenga,train
457,Lehenga_00457.jpg,Lehenga,train
458,Lehenga_00458.jpg,Lehenga,train
459,Lehenga_00459.jpg,Lehenga,train
460,Lehenga_00460.jpg,Lehenga,train
461,Lehenga_00461.jpg,Lehenga,train
462,Lehenga_00462.jpg,Lehenga,train
463,Lehenga_00463.jpg,Lehenga,train
464,Lehenga_00464.jpg,Lehenga,train
465,Lehenga_00465.jpg,Lehenga,train
466,Lehenga_00466.jpg,Lehenga,train
467,Lehenga_00467.jpg,Lehenga,train
468,Lehenga_00468.jpg,Lehenga,train
469,Lehenga_00469.jpg,Lehenga,train
470,Lehenga_00470.jpg,Lehenga,train
471,Lehenga_00471.jpg,Lehenga,train
472,Lehenga_00472.jpg,Lehenga,train
473,Lehenga_00473.jpg,Lehenga,train
474,Lehenga_00474.jpg,Lehenga,train
475,Lehenga_00475.jpg,Lehenga,train
476,Lehenga_00476.jpg,Lehenga,train
477,Lehenga_00477.jpg,Lehenga,train
478,Lehenga_00478.jpg,Lehenga,train
479,Lehenga_00479.jpg,Lehenga,train
480,Lehenga_00480.jpg,Lehenga,train
481,Lehenga_00481.jpg,Lehenga,train
482,Lehenga_00482.jpg,Lehenga,train
483,Lehenga_00483.jpg,Lehenga,train
484,Lehenga_00484.jpg,Lehenga,train
485,Lehenga_00485.jpg,Lehenga,train
486,Lehenga_00486.jpg,Lehenga,train
487,Lehenga_00487.jpg,Lehenga,train
488,Lehenga_00488.jpg,Lehenga,train
489,Lehenga_00489.jpg,Lehenga,train
490,Lehenga_00490.jpg,Lehenga,train
491,Lehenga_00491.jpg,Lehenga,train
492,Lehenga_00492.jpg,Lehenga,train
493,Lehenga_00493.jpg,Lehenga,train
494,Lehenga_00494.jpg,Lehenga,train
495,Lehenga_00495.jpg,Lehenga,train
496,Lehenga_00496.jpg,Lehenga,train
497,Lehenga_00497.jpg,Lehenga,train
498,Lehenga_00498.jpg,Lehenga,train
499,Lehenga_00499.jpg,Lehenga,train
500,Lehenga_00500.jpg,Lehenga,train
501,Lehenga_00501.jpg,Lehenga,train
502,Lehenga_00502.jpg,Lehenga,train
503,Lehenga_00503.jpg,Lehenga,train
504,Lehenga_00504.jpg,Lehenga,train
505,Lehenga_00505.jpg,Lehenga,train
506,Lehenga_00506.jpg,Lehenga,train
507,Lehenga_00507.jpg,Lehenga,train
508,Lehenga_00508.jpg,Lehenga,train
509,Lehenga_00509.jpg,Lehenga,train
510,Lehenga_00510.jpg,Lehenga,train
511,Lehenga_00511.jpg,Lehenga,train
512,Lehenga_00512.jpg,Lehenga,train
513,Lehenga_00513.jpg,Lehenga,train
514,Lehenga_00514.jpg,Lehenga,train
515,Lehenga_00515.jpg,Lehenga,train
516,Lehenga_00516.jpg,Lehenga,train
517,Lehenga_00517.jpg,Lehenga,train
518,Lehenga_00518.jpg,Lehenga,train
519,Lehenga_00519.jpg,Lehenga,train
520,Lehenga_00520.jpg,Lehenga,train
521,Lehenga_00521.jpg,Lehenga,train
522,Lehenga_00522.jpg,Lehenga,train
523,Lehenga_00523.jpg,Lehenga,train
524,Lehenga_00524.jpg,Lehenga,train
525,Lehenga_00525.jpg,Lehenga,train
526,Lehenga_00526.jpg,Lehenga,train
527,Lehenga_00527.jpg,Lehenga,train
528,Lehenga_00528.jpg,Lehenga,train
529,Lehenga_00529.jpg,Lehenga,train
530,Lehenga_00530.jpg,Lehenga,train
531,Lehenga_00531.jpg,Lehenga,train
532,Lehenga_00532.jpg,Lehenga,train
533,Lehenga_00533.jpg,Lehenga,train
534,Lehenga_00534.jpg,Lehenga,train
535,Lehenga_00535.jpg,Lehenga,train
536,Lehenga_00536.jpg,Lehenga,train
537,Lehenga_00537.jpg,Lehenga,train
538,Lehenga_00538.jpg,Lehenga,train
539,Lehenga_00539.jpg,Lehenga,train
540,Lehenga_00540.jpg,Lehenga,train
541,Lehenga_00541.jpg,Lehenga,train
542,Lehenga_00542.jpg,Lehenga,train
543,Lehenga_00543.jpg,Lehenga,train
544,Lehenga_00544.jpg,Lehenga,train
545,Lehenga_00545.jpg,Lehenga,train
546,Lehenga_00546.jpg,Lehenga,train
547,Lehenga_00547.jpg,Lehenga,train
548,Lehenga_00548.jpg,Lehenga,train
549,Lehenga_00549.jpg,Lehenga,train
550,Lehenga_00550.jpg,Lehenga,train
551,Lehenga_00551.jpg,Lehenga,train
552,Lehenga_00552.jpg,Lehenga,train
553,Lehenga_00553.jpg,Lehenga,train
554,Lehenga_00554.jpg,Lehenga,train
555,Lehenga_00555.jpg,Lehenga,train
556,Lehenga_00556.jpg,Lehenga,train
557,Lehenga_00557.jpg,Lehenga,train
558,Lehenga_00558.jpg,Lehenga,train
559,Lehenga_00559.jpg,Lehenga,train
560,Lehenga_00560.jpg,Lehenga,train
561,Lehenga_00561.jpg,Lehenga,train
562,Lehenga_00562.jpg,Lehenga,train
563,Lehenga_00563.jpg,Lehenga,train
564,Lehenga_00564.jpg,Lehenga,train
565,Lehenga_00565.jpg,Lehenga,train
566,Lehenga_00566.jpg,Lehenga,train
567,Lehenga_00567.jpg,Lehenga,train
568,Lehenga_00568.jpg,Lehenga,train
569,Lehenga_00569.jpg,Lehenga,train
570,Lehenga_00570.jpg,Lehenga,train
571,Lehenga_00571.jpg,Lehenga,train
572,Lehenga_00572.jpg,Lehenga,train
573,Lehenga_00573.jpg,Lehenga,train
574,Lehenga_00574.jpg,Lehenga,train
575,Lehenga_00575.jpg,Lehenga,train
576,Lehenga_00576.jpg,Lehenga,train
577,Lehenga_00577.jpg,Lehenga,train
578,Lehenga_00578.jpg,Lehenga,train
579,Lehenga_00579.jpg,Lehenga,train
580,Lehenga_00580.jpg,Lehenga,train
581,Lehenga_00581.jpg,Lehenga,train
582,Lehenga_00582.jpg,Lehenga,train
583,Lehenga_00583.jpg,Lehenga,train
584,Lehenga_00584.jpg,Lehenga,train
585,Lehenga_00585.jpg,Lehenga,train
586,Lehenga_00586.jpg,Lehenga,train
587,Lehenga_00587.jpg,Lehenga,train
588,Lehenga_00588.jpg,Lehenga,train
589,Lehenga_00589.jpg,Lehenga,train
590,Lehenga_00590.jpg,Lehenga,train
591,Lehenga_00591.jpg,Lehenga,train
592,Lehenga_00592.jpg,Lehenga,train
593,Lehenga_00593.jpg,Lehenga,train
594,Lehenga_00594.jpg,Lehenga,train
595,Lehenga_00595.jpg,Lehenga,val
596,Lehenga_00596.jpg,Lehenga,val
597,Lehenga_00597.jpg,Lehenga,val
598,Lehenga_00598.jpg,Lehenga,val
599,Lehenga_00599.jpg,Lehenga,val
600,Lehenga_00600.jpg,Lehenga,val
601,Lehenga_00601.jpg,Lehenga,val
602,Lehenga_00602.jpg,Lehenga,val
603,Lehenga_00603.jpg,Lehenga,val
604,Lehenga_00604.jpg,Lehenga,val
605,Lehenga_00605.jpg,Lehenga,val
606,Lehenga_00606.jpg,Lehenga,val
607,Lehenga_00607.jpg,Lehenga,val
608,Lehenga_00608.jpg,Lehenga,val
609,Lehenga_00609.jpg,Lehenga,val
610,Lehenga_00610.jpg,Lehenga,val
611,Lehenga_00611.jpg,Lehenga,val
612,Lehenga_00612.jpg,Lehenga,val
613,Lehenga_00613.jpg,Lehenga,val
614,Lehenga_00614.jpg,Lehenga,val
615,Lehenga_00615.jpg,Lehenga,val
616,Lehenga_00616.jpg,Lehenga,val
617,Lehenga_00617.jpg,Lehenga,val
618,Lehenga_00618.jpg,Lehenga,val
619,Lehenga_00619.jpg,Lehenga,val
620,Lehenga_00620.jpg,Lehenga,val
621,Lehenga_00621.jpg,Lehenga,val
622,Lehenga_00622.jpg,Lehenga,val
623,Lehenga_00623.jpg,Lehenga,val
624,Lehenga_00624.jpg,Lehenga,val
625,Lehenga_00625.jpg,Lehenga,val
626,Lehenga_00626.jpg,Lehenga,val
627,Lehenga_00627.jpg,Lehenga,val
628,Lehenga_00628.jpg,Lehenga,val
629,Lehenga_00629.jpg,Lehenga,val
630,Lehenga_00630.jpg,Lehenga,val
631,Lehenga_00631.jpg,Lehenga,val
632,Lehenga_00632.jpg,Lehenga,val
633,Lehenga_00633.jpg,Lehenga,val
634,Lehenga_00634.jpg,Lehenga,val
635,Lehenga_00635.jpg,Lehenga,val
636,Lehenga_00636.jpg,Lehenga,val
637,Lehenga_00637.jpg,Lehenga,val
638,Lehenga_00638.jpg,Lehenga,val
639,Lehenga_00639.jpg,Lehenga,val
640,Lehenga_00640.jpg,Lehenga,val
641,Lehenga_00641.jpg,Lehenga,val
642,Lehenga_00642.jpg,Lehenga,val
643,Lehenga_00643.jpg,Lehenga,val
644,Lehenga_00644.jpg,Lehenga,val
645,Lehenga_00645.jpg,Lehenga,val
646,Lehenga_00646.jpg,Lehenga,val
647,Lehenga_00647.jpg,Lehenga,test
648,Lehenga_00648.jpg,Lehenga,test
649,Lehenga_00649.jpg,Lehenga,test
650,Lehenga_00650.jpg,Lehenga,test
651,Lehenga_00651.jpg,Lehenga,test
652,Lehenga_00652.jpg,Lehenga,test
653,Lehenga_00653.jpg,Lehenga,test
654,Lehenga_00654.jpg,Lehenga,test
655,Lehenga_00655.jpg,Lehenga,test
656,Lehenga_00656.jpg,Lehenga,test
657,Lehenga_00657.jpg,Lehenga,test
658,Lehenga_00658.jpg,Lehenga,test
659,Lehenga_00659.jpg,Lehenga,test
660,Lehenga_00660.jpg,Lehenga,test
661,Lehenga_00661.jpg,Lehenga,test
662,Lehenga_00662.jpg,Lehenga,test
663,Lehenga_00663.jpg,Lehenga,test
664,Lehenga_00664.jpg,Lehenga,test
665,Lehenga_00665.jpg,Lehenga,test
666,Lehenga_00666.jpg,Lehenga,test
667,Lehenga_00667.jpg,Lehenga,test
668,Lehenga_00668.jpg,Lehenga,test
